make_year,mileage_kmpl,engine_cc,fuel_type,owner_count,brand,transmission,color,service_history,accidents_reported,insurance_valid,price_rub,region
1997,18.78,1800,Petrol,2,Hyundai,Manual,Red,Unknown,1,Yes,481049,Сибирь
1996,11.52,2500,Petrol,1,Kia,Automatic,White,Full,0,No,571655,Юг
1995,16.79,3000,Diesel,3,Hyundai,Automatic,Red,Unknown,0,Yes,423034,Урал
2013,13.77,3000,Petrol,5,Volkswagen,Automatic,Silver,Partial,0,No,580477,Москва
2003,14.5,800,Petrol,4,Toyota,Manual,Gray,Partial,0,No,352399,Юг
2023,24.4,1000,Diesel,2,Toyota,Manual,Blue,Full,1,Yes,857897,Москва
2021,14.72,2000,Petrol,4,Chevrolet,Manual,Silver,Unknown,0,Yes,622188,Москва
2016,18.73,4000,Diesel,1,Volkswagen,Manual,Gray,Full,0,No,1081790,Дальний Восток
2002,18.7,1000,Diesel,5,Chevrolet,Manual,Blue,Unknown,0,No,208028,Москва
2004,14.51,3000,Petrol,4,Chevrolet,Manual,Red,Full,0,Yes,516671,Москва
2019,16.64,1500,Diesel,2,Hyundai,Automatic,Red,Partial,1,Yes,518421,Дальний Восток
2020,17.47,3000,Petrol,1,Ford,Manual,Silver,Full,1,No,919613,Москва
2011,21.1,2500,Petrol,4,BMW,Manual,White,Full,0,Yes,556625,Дальний Восток
2013,26.57,1000,Diesel,3,BMW,Automatic,Gray,Full,2,No,649594,Дальний Восток
1998,15.68,1500,Petrol,5,Volkswagen,Automatic,White,Full,0,Yes,234425,Дальний Восток
2014,22.14,1200,Petrol,1,Ford,Manual,Red,Full,1,Yes,620255,Москва
2017,19.01,5000,Petrol,2,Nissan,Manual,Red,Full,1,No,1239436,Москва
2008,18.69,1800,Petrol,1,Volkswagen,Manual,Black,Full,1,Yes,625905,Урал
1995,15.94,2500,Electric,2,Honda,Automatic,Silver,Partial,0,Yes,771521,СПб
2014,17.12,3000,Diesel,2,Toyota,Manual,Blue,Full,0,Yes,759312,Москва
2021,18.22,800,Petrol,3,Ford,Manual,Blue,Full,0,Yes,471701,Сибирь
2021,21.66,800,Petrol,5,Chevrolet,Automatic,Gray,Full,0,Yes,642941,Сибирь
2009,12.71,800,Petrol,2,Volkswagen,Manual,White,Full,0,Yes,491361,Дальний Восток
2022,11.82,2500,Electric,2,Chevrolet,Manual,Red,Partial,0,Yes,1193207,Москва
2020,13.92,4000,Electric,5,Nissan,Manual,Silver,Full,0,Yes,1304659,Сибирь
2017,15.1,4000,Diesel,3,Kia,Manual,White,Full,1,No,974450,Москва
2010,23.48,5000,Diesel,2,BMW,Automatic,White,Full,2,No,1140554,Юг
2019,16.2,2500,Diesel,3,BMW,Automatic,White,Full,0,Yes,822700,Юг
2006,23.07,1000,Petrol,1,Chevrolet,Automatic,Black,Full,0,Yes,628031,СПб
2023,22.24,2000,Diesel,3,Toyota,Automatic,Silver,Unknown,2,Yes,786759,Урал
2023,7.04,5000,Diesel,2,Honda,Manual,Gray,Unknown,1,Yes,1233667,Урал
2020,16.19,2500,Petrol,2,Toyota,Manual,White,Full,1,Yes,746578,Дальний Восток
2018,13.3,1000,Diesel,5,Nissan,Manual,White,Full,0,Yes,466484,Юг
2011,17.82,2000,Petrol,2,Toyota,Automatic,White,Partial,0,Yes,508735,СПб
2022,18.03,2500,Petrol,3,Hyundai,Automatic,Red,Full,0,Yes,843420,Дальний Восток
1999,23.56,800,Petrol,4,Ford,Automatic,Black,Unknown,0,Yes,341181,Сибирь
2004,21.78,1500,Diesel,4,Volkswagen,Manual,Silver,Unknown,1,Yes,611699,Сибирь
2004,23.03,4000,Electric,2,Toyota,Automatic,Black,Full,0,Yes,1172578,Дальний Восток
1997,19.02,4000,Diesel,1,Nissan,Automatic,Gray,Full,0,No,970297,Москва
2003,18.03,1200,Petrol,1,Ford,Manual,Black,Partial,1,Yes,556856,СПб
2009,20.94,3000,Petrol,2,Tesla,Manual,Gray,Partial,0,Yes,904840,Юг
2002,17.41,5000,Electric,2,Nissan,Automatic,Black,Full,0,Yes,1183914,Сибирь
2012,8.46,5000,Petrol,4,Nissan,Automatic,White,Full,0,Yes,868135,Юг
2011,17.08,1200,Diesel,2,Ford,Manual,Gray,Unknown,1,Yes,741978,СПб
2022,23.88,4000,Petrol,1,Nissan,Automatic,Gray,Partial,0,Yes,1171665,Дальний Восток
1996,17.02,5000,Petrol,2,Toyota,Automatic,White,Partial,1,No,832309,Москва
2019,17.57,4000,Petrol,2,Hyundai,Automatic,Black,Full,1,Yes,1225296,Дальний Восток
2018,15.23,2500,Petrol,5,Tesla,Manual,Black,Full,0,Yes,741975,СПб
2023,15.8,4000,Petrol,1,Kia,Automatic,White,Partial,0,Yes,1205561,Юг
2015,13.82,1500,Petrol,3,Kia,Automatic,Black,Full,1,Yes,450219,Урал
2002,16.68,2500,Petrol,4,Hyundai,Manual,Black,Partial,2,No,560604,СПб
2018,24.19,800,Petrol,1,Honda,Manual,Gray,Full,2,Yes,774927,Сибирь
2018,21.49,3000,Petrol,4,Tesla,Automatic,Silver,Partial,1,Yes,881142,Юг
2004,14.41,4000,Petrol,1,Kia,Automatic,Gray,Full,1,No,693187,Юг
2011,11.08,1800,Petrol,1,Nissan,Automatic,Black,Full,2,No,670075,СПб
2021,14.33,4000,Petrol,5,Chevrolet,Manual,Silver,Partial,0,Yes,916122,Сибирь
2002,9.55,4000,Diesel,2,Kia,Manual,Gray,Partial,0,Yes,745453,Дальний Восток
2004,12.46,1800,Petrol,1,Toyota,Manual,Blue,Full,1,Yes,669686,Сибирь
2016,21.48,2500,Electric,4,Ford,Manual,Red,Unknown,0,Yes,1166080,Москва
2007,11.29,1000,Petrol,4,Chevrolet,Manual,White,Full,0,No,439362,Дальний Восток
2006,29.65,5000,Petrol,2,Tesla,Automatic,Blue,Partial,0,Yes,1224782,Москва
2001,22.55,1500,Petrol,4,BMW,Manual,Red,Full,1,Yes,669696,Урал
2023,11.15,1200,Electric,4,Chevrolet,Manual,Black,Full,1,Yes,950206,Урал
2002,20.68,4000,Diesel,2,BMW,Manual,Black,Full,0,Yes,743354,Урал
2016,5.0,2000,Electric,2,Toyota,Manual,White,Unknown,0,No,911978,Дальний Восток
2005,22.81,1500,Petrol,1,Kia,Manual,Gray,Unknown,1,Yes,521667,Юг
2013,16.52,800,Petrol,5,Ford,Manual,Blue,Unknown,0,No,466089,Москва
2005,14.82,1500,Petrol,1,Kia,Automatic,Gray,Partial,1,Yes,623259,Дальний Восток
1995,5.0,1000,Diesel,5,Honda,Automatic,White,Partial,0,Yes,95000,Сибирь
2009,13.66,1500,Petrol,4,Ford,Manual,Black,Partial,1,Yes,360095,Юг
2021,15.36,5000,Petrol,5,BMW,Manual,Gray,Full,0,Yes,1199454,Дальний Восток
2003,16.87,2000,Petrol,3,Volkswagen,Automatic,Silver,Full,2,No,577076,Дальний Восток
1997,13.52,4000,Diesel,2,BMW,Automatic,Blue,Full,0,Yes,822500,Урал
2000,13.66,1800,Electric,5,BMW,Automatic,Black,Full,0,Yes,558416,Сибирь
1997,15.78,1200,Petrol,2,Toyota,Manual,Black,Full,0,Yes,462185,Москва
2022,15.12,1200,Petrol,3,Chevrolet,Manual,Silver,Partial,2,Yes,700981,Урал
2008,19.44,2000,Electric,4,Nissan,Manual,Black,Partial,0,No,720948,Юг
2009,21.72,5000,Electric,5,Hyundai,Manual,Blue,Full,1,Yes,989063,Юг
1998,13.64,3000,Diesel,5,Volkswagen,Manual,Black,Unknown,0,Yes,509818,Юг
2014,13.29,3000,Diesel,4,BMW,Automatic,White,Unknown,0,Yes,806900,Дальний Восток
2018,26.47,4000,Diesel,4,Honda,Automatic,Silver,Full,1,Yes,1139903,Урал
1997,24.17,1500,Petrol,2,Volkswagen,Manual,Red,Partial,1,Yes,458530,Сибирь
2018,19.97,800,Petrol,2,Tesla,Manual,Blue,Partial,0,Yes,613205,Москва
2001,23.42,1000,Diesel,3,BMW,Manual,Silver,Full,0,Yes,475823,Урал
2012,14.91,1200,Diesel,5,Nissan,Automatic,Red,Full,3,Yes,496593,Дальний Восток
1999,18.31,2000,Electric,3,Kia,Manual,White,Partial,1,No,944507,СПб
2018,24.83,1000,Petrol,4,Nissan,Automatic,Blue,Full,0,Yes,906447,Сибирь
1998,20.3,1200,Diesel,2,Nissan,Manual,Red,Partial,1,Yes,343720,Юг
2017,14.99,2000,Petrol,4,Tesla,Manual,White,Full,0,No,663429,Юг
2011,16.4,4000,Petrol,1,Tesla,Manual,Red,Full,1,Yes,1024154,СПб
2004,18.54,800,Petrol,5,Nissan,Manual,White,Full,1,No,95000,Урал
2023,16.53,4000,Petrol,2,Hyundai,Automatic,Red,Partial,0,No,1237377,Юг
2017,22.8,800,Petrol,1,Ford,Manual,Gray,Unknown,1,Yes,842698,Урал
2003,21.14,1800,Petrol,2,Chevrolet,Manual,Silver,Unknown,0,Yes,557421,Юг
2015,17.49,1000,Petrol,5,Kia,Automatic,Gray,Unknown,0,Yes,491037,Дальний Восток
2009,13.88,1500,Diesel,1,Hyundai,Automatic,White,Full,0,Yes,636482,Сибирь
2008,6.28,1800,Petrol,1,Ford,Manual,Black,Full,0,No,463888,Юг
2015,24.65,3000,Petrol,4,Honda,Manual,Gray,Full,0,Yes,821840,СПб
2014,19.48,2000,Petrol,1,Honda,Manual,White,Partial,1,Yes,879238,Дальний Восток
1995,8.64,800,Diesel,1,BMW,Automatic,Silver,Unknown,0,Yes,346346,Москва
2005,6.31,1000,Petrol,4,Volkswagen,Automatic,Blue,Full,0,Yes,165259,СПб
1998,15.67,2000,Diesel,4,Hyundai,Manual,Gray,Full,0,Yes,463002,Дальний Восток
2017,15.18,2500,Diesel,3,Nissan,Manual,Black,Full,0,No,806740,Дальний Восток
2022,24.49,1200,Diesel,1,Chevrolet,Automatic,Blue,Unknown,1,Yes,801099,Юг
2008,16.53,3000,Diesel,4,Volkswagen,Manual,Red,Full,0,Yes,597899,Москва
2010,8.94,4000,Diesel,3,Nissan,Automatic,Black,Full,0,No,882072,Юг
2019,29.29,3000,Diesel,5,Toyota,Manual,White,Full,0,Yes,907701,СПб
2000,14.99,1000,Electric,1,Toyota,Manual,Red,Partial,1,Yes,732897,Урал
2013,19.91,2000,Diesel,4,Volkswagen,Manual,Blue,Partial,0,Yes,640293,Москва
2009,19.12,1800,Petrol,3,BMW,Manual,Gray,Partial,0,Yes,556469,СПб
2003,14.92,2500,Diesel,1,Chevrolet,Manual,White,Full,0,Yes,598228,Урал
2023,14.32,2000,Petrol,3,Volkswagen,Automatic,Black,Unknown,1,Yes,842193,СПб
2007,22.62,1800,Petrol,5,Tesla,Automatic,White,Unknown,1,Yes,431148,Юг
2020,5.0,1500,Petrol,5,Nissan,Manual,Black,Full,1,Yes,561508,СПб
2019,11.02,800,Diesel,4,Toyota,Manual,Blue,Full,0,Yes,338695,СПб
2022,15.84,5000,Diesel,4,Tesla,Manual,White,Full,0,No,1168610,Москва
2009,33.75,1200,Petrol,4,Honda,Manual,Black,Partial,1,Yes,614021,Юг
2020,30.83,1800,Petrol,2,Tesla,Manual,Red,Partial,1,No,1032244,Дальний Восток
2005,24.79,5000,Electric,2,BMW,Manual,Silver,Partial,2,No,1456832,Сибирь
2011,17.53,4000,Diesel,3,Toyota,Manual,Black,Partial,1,Yes,898644,Сибирь
2017,19.88,1800,Electric,5,Chevrolet,Manual,Blue,Full,1,Yes,737986,Москва
2007,13.3,5000,Petrol,3,Nissan,Automatic,Red,Unknown,1,Yes,1082002,Юг
2008,19.31,1800,Petrol,5,Volkswagen,Manual,Gray,Partial,1,Yes,570986,Дальний Восток
2021,17.53,1200,Petrol,3,Honda,Manual,Red,Full,0,Yes,712743,Москва
1998,24.73,4000,Petrol,1,Chevrolet,Manual,Blue,Full,1,Yes,916433,Москва
2000,16.24,1800,Diesel,4,Toyota,Automatic,Red,Unknown,0,Yes,440575,Сибирь
2007,15.18,2500,Petrol,2,Chevrolet,Manual,White,Partial,2,No,682013,Юг
2023,22.53,5000,Petrol,3,Honda,Automatic,Blue,Full,0,Yes,1451496,Юг
2022,12.48,1200,Petrol,1,Honda,Automatic,Silver,Unknown,1,Yes,717073,Урал
2022,18.07,1500,Diesel,1,Honda,Automatic,White,Unknown,0,Yes,931932,Дальний Восток
2018,17.13,2500,Diesel,5,Kia,Automatic,Blue,Partial,2,Yes,640919,Москва
2003,21.98,4000,Petrol,1,Kia,Manual,Black,Full,1,Yes,893369,СПб
2016,16.59,3000,Petrol,2,Toyota,Manual,Gray,Full,0,No,772094,Урал
2007,20.99,3000,Diesel,3,Ford,Manual,Blue,Partial,0,Yes,574402,Дальний Восток
1999,25.07,2500,Diesel,1,Nissan,Manual,Black,Full,0,Yes,715870,Сибирь
2000,5.0,1800,Petrol,3,Toyota,Manual,Black,Full,0,Yes,343396,Урал
1999,13.18,800,Petrol,1,Kia,Automatic,Silver,Partial,1,No,520746,Дальний Восток
2012,21.94,1500,Petrol,1,BMW,Automatic,Black,Full,0,No,631261,Юг
2007,24.78,4000,Diesel,5,Chevrolet,Automatic,Blue,Full,0,Yes,894385,СПб
2007,14.82,4000,Petrol,3,BMW,Manual,Blue,Partial,0,Yes,673574,Москва
2007,19.53,2500,Petrol,5,Tesla,Manual,Silver,Partial,0,No,739612,Москва
2013,16.9,1200,Electric,2,Ford,Automatic,Red,Full,1,No,942894,Москва
2011,10.87,2500,Petrol,2,Hyundai,Manual,Blue,Full,0,Yes,595701,Урал
2013,26.09,4000,Petrol,3,Nissan,Manual,Red,Full,2,Yes,1044242,Юг
2009,15.1,5000,Electric,3,Honda,Automatic,Red,Full,1,Yes,1260640,Дальний Восток
2015,19.51,3000,Diesel,3,Nissan,Manual,Gray,Full,1,Yes,788105,Сибирь
1998,18.75,1200,Diesel,5,Kia,Manual,Black,Unknown,0,Yes,263241,Юг
2006,25.29,2000,Diesel,2,Nissan,Automatic,White,Partial,1,No,648421,Урал
2012,20.28,1500,Diesel,4,Hyundai,Manual,Black,Full,1,Yes,591367,Юг
2019,21.5,3000,Petrol,4,Volkswagen,Manual,Gray,Full,0,Yes,802267,Дальний Восток
2013,21.53,1200,Petrol,1,Nissan,Manual,Black,Full,0,Yes,712906,Юг
2016,12.28,1800,Petrol,1,BMW,Manual,Silver,Partial,1,Yes,673843,Дальний Восток
2018,10.04,1800,Petrol,1,Honda,Manual,Blue,Full,1,Yes,502636,СПб
1995,14.76,2000,Petrol,2,Nissan,Automatic,Gray,Full,1,Yes,426248,Дальний Восток
2002,15.73,1500,Diesel,5,Volkswagen,Manual,Red,Partial,1,Yes,339899,Москва
2006,22.77,800,Electric,1,Honda,Manual,White,Partial,1,Yes,772841,Юг
2010,16.85,2500,Diesel,1,BMW,Manual,Blue,Partial,0,Yes,777468,Дальний Восток
2006,16.42,3000,Diesel,1,Nissan,Automatic,Red,Full,1,Yes,582249,Юг
2017,13.96,2000,Petrol,1,Toyota,Automatic,Blue,Full,1,Yes,719909,Юг
2013,22.93,4000,Petrol,1,Chevrolet,Manual,White,Partial,0,Yes,1084212,СПб
2018,23.48,2500,Electric,4,BMW,Automatic,Gray,Full,0,Yes,1145864,СПб
2008,20.02,3000,Petrol,4,BMW,Manual,Red,Full,0,Yes,747992,Сибирь
2015,22.35,4000,Petrol,4,Tesla,Automatic,Blue,Unknown,0,Yes,930722,Урал
1999,21.22,1000,Petrol,4,Tesla,Manual,White,Unknown,0,Yes,250388,СПб
2019,22.19,1500,Petrol,5,Volkswagen,Automatic,Blue,Full,0,Yes,840846,Москва
2001,20.34,800,Petrol,2,Volkswagen,Automatic,White,Full,0,Yes,410787,Урал
2014,15.55,5000,Diesel,5,Nissan,Manual,Silver,Partial,0,Yes,946092,Дальний Восток
2004,12.8,2500,Petrol,1,Toyota,Automatic,Blue,Full,2,Yes,616735,Урал
2004,21.35,1200,Petrol,4,Chevrolet,Manual,Red,Partial,0,Yes,544301,Москва
1996,19.01,1200,Petrol,3,Nissan,Automatic,White,Full,1,Yes,466889,СПб
2000,16.64,5000,Petrol,3,Ford,Manual,Silver,Partial,0,No,745175,СПб
2014,16.11,3000,Petrol,3,Hyundai,Manual,Red,Unknown,0,Yes,728090,Дальний Восток
1995,9.35,800,Diesel,3,Honda,Automatic,Gray,Partial,0,Yes,95000,Сибирь
2001,20.26,4000,Diesel,5,Hyundai,Manual,Blue,Full,2,Yes,953800,Юг
2018,13.15,1500,Petrol,1,Toyota,Manual,White,Full,0,Yes,856517,Москва
2021,20.31,4000,Petrol,3,Toyota,Manual,Silver,Unknown,0,Yes,1092658,Урал
1998,18.87,800,Petrol,3,BMW,Manual,White,Partial,0,Yes,252729,Урал
2005,26.99,1500,Petrol,4,Nissan,Automatic,White,Partial,1,Yes,495390,Дальний Восток
2021,22.09,1200,Petrol,2,Honda,Manual,Red,Full,0,Yes,799389,Сибирь
2019,16.21,3000,Diesel,1,Kia,Automatic,Red,Full,0,Yes,859925,Юг
2012,23.35,1800,Petrol,3,BMW,Automatic,White,Unknown,0,Yes,598332,Дальний Восток
2005,7.99,5000,Diesel,5,Toyota,Manual,Silver,Full,0,Yes,770420,Урал
2017,18.65,1200,Diesel,2,Kia,Manual,Silver,Partial,0,Yes,691888,Юг
1999,12.27,2500,Diesel,2,Toyota,Manual,Blue,Unknown,1,Yes,491280,СПб
2003,27.34,1200,Petrol,4,Hyundai,Automatic,White,Full,0,Yes,506966,Москва
2019,20.24,3000,Petrol,4,Toyota,Automatic,White,Full,0,Yes,765197,Урал
2000,26.65,1200,Diesel,3,Tesla,Manual,Silver,Unknown,1,Yes,480750,Дальний Восток
1995,21.18,800,Petrol,4,Toyota,Manual,Red,Partial,0,No,270102,Сибирь
2014,21.92,1000,Petrol,3,Toyota,Manual,Black,Unknown,3,Yes,739741,Юг
2022,14.04,1200,Petrol,3,Ford,Manual,Blue,Full,0,Yes,711759,Дальний Восток
2011,23.29,2000,Petrol,2,Chevrolet,Manual,White,Partial,0,No,748988,СПб
2010,22.81,2000,Petrol,2,Ford,Automatic,White,Partial,1,Yes,603822,Юг
1995,27.54,2500,Petrol,2,Honda,Manual,White,Full,1,No,713980,Юг
2021,16.22,1500,Diesel,4,Chevrolet,Manual,Silver,Full,0,Yes,607237,Москва
1996,17.94,2500,Diesel,4,BMW,Automatic,Gray,Full,1,Yes,466890,Юг
1996,13.92,2000,Diesel,2,Kia,Manual,Gray,Unknown,0,No,488290,Урал
1997,14.06,5000,Petrol,5,BMW,Automatic,Blue,Unknown,0,No,655575,Сибирь
2020,16.31,1800,Diesel,2,Kia,Automatic,White,Full,0,Yes,989414,СПб
2001,12.8,5000,Diesel,4,BMW,Manual,Black,Partial,1,Yes,750634,Урал
2012,15.97,1800,Diesel,5,Nissan,Automatic,White,Full,1,No,559057,Дальний Восток
2002,23.7,3000,Diesel,3,BMW,Manual,Gray,Unknown,0,Yes,599932,Сибирь
2019,12.88,1500,Petrol,4,Volkswagen,Automatic,Red,Full,0,No,666153,СПб
2014,18.27,3000,Petrol,4,BMW,Manual,White,Full,0,Yes,794489,СПб
1995,27.7,1500,Petrol,4,Chevrolet,Automatic,Gray,Full,0,Yes,452131,Москва
1996,19.55,2000,Petrol,3,Tesla,Manual,Gray,Full,0,Yes,493139,Сибирь
2008,16.04,4000,Petrol,4,Ford,Automatic,White,Partial,1,Yes,713205,Урал
2014,17.36,3000,Petrol,2,Nissan,Manual,Red,Full,0,Yes,659655,Сибирь
2020,14.33,5000,Petrol,1,Tesla,Automatic,Red,Partial,0,Yes,1314477,Сибирь
2003,22.0,2500,Diesel,5,Chevrolet,Automatic,Silver,Partial,0,Yes,559935,Урал
2021,5.0,2000,Petrol,1,Toyota,Manual,Red,Full,0,Yes,853926,Юг
2022,23.92,1500,Petrol,4,BMW,Manual,Blue,Unknown,0,Yes,634135,СПб
2006,18.94,1200,Diesel,4,Tesla,Manual,Silver,Full,1,Yes,378427,Москва
1997,7.36,5000,Petrol,5,Toyota,Manual,Silver,Unknown,0,Yes,704470,СПб
2003,10.67,1200,Petrol,1,Ford,Manual,Black,Partial,0,Yes,531644,СПб
2010,11.45,4000,Petrol,1,Chevrolet,Automatic,Gray,Full,1,Yes,1010888,Урал
2005,22.45,800,Diesel,3,Chevrolet,Manual,White,Full,1,No,380998,Дальний Восток
1999,23.11,1500,Diesel,5,Chevrolet,Automatic,Blue,Full,0,Yes,387885,Урал
2017,25.14,2000,Petrol,2,Tesla,Manual,Silver,Full,1,No,872102,Юг
2000,14.76,1500,Petrol,4,Honda,Automatic,Blue,Partial,0,Yes,318967,Москва
2021,13.18,1500,Diesel,2,BMW,Automatic,Red,Full,0,Yes,754984,Сибирь
2011,11.58,1200,Petrol,4,Chevrolet,Manual,Red,Unknown,1,No,298058,Москва
1996,15.76,5000,Diesel,5,Hyundai,Automatic,Blue,Full,1,No,758280,Дальний Восток
2015,28.57,1500,Petrol,5,Nissan,Automatic,Silver,Full,2,Yes,601901,Юг
1996,19.08,3000,Petrol,1,Nissan,Automatic,Silver,Unknown,0,Yes,645386,Дальний Восток
2023,10.23,1800,Diesel,4,Kia,Manual,Red,Partial,0,Yes,716301,Дальний Восток
2013,15.05,1200,Petrol,1,Volkswagen,Automatic,Silver,Full,0,Yes,622031,Юг
1995,19.55,5000,Petrol,1,Honda,Manual,Gray,Full,0,Yes,1009255,Москва
2002,23.5,800,Petrol,2,Nissan,Manual,Red,Unknown,0,Yes,480345,СПб
2020,5.0,1200,Diesel,3,Hyundai,Manual,Red,Unknown,0,Yes,537207,Дальний Восток
1999,10.29,3000,Petrol,5,Volkswagen,Manual,Gray,Full,1,No,497974,Урал
2009,28.18,1500,Petrol,5,Volkswagen,Manual,Red,Full,0,No,563574,Дальний Восток
2008,20.11,2000,Diesel,2,Chevrolet,Automatic,Gray,Unknown,0,Yes,765179,Урал
2013,19.79,1500,Diesel,2,BMW,Automatic,Silver,Full,0,Yes,724311,Урал
2007,17.79,1800,Diesel,2,Tesla,Automatic,Red,Partial,1,No,541116,Москва
2003,16.9,1800,Petrol,3,Tesla,Manual,Black,Partial,0,No,400079,Сибирь
2000,18.83,3000,Petrol,4,Volkswagen,Manual,Black,Unknown,0,Yes,611331,Дальний Восток
1996,10.98,1800,Petrol,4,Kia,Manual,Red,Partial,0,Yes,265656,СПб
2005,14.92,800,Petrol,5,Hyundai,Automatic,Black,Full,0,Yes,116757,Юг
2022,18.37,1200,Petrol,2,Honda,Automatic,Black,Partial,0,No,698033,Урал
2012,29.7,2500,Petrol,2,Kia,Manual,Gray,Unknown,2,Yes,1058870,Юг
2011,23.62,2500,Petrol,1,BMW,Manual,Red,Full,0,No,849740,Дальний Восток
2014,12.43,800,Diesel,3,BMW,Manual,Gray,Full,1,Yes,446051,Урал
1999,27.88,800,Electric,2,Hyundai,Automatic,White,Partial,0,Yes,595887,СПб
1996,16.89,4000,Diesel,4,Hyundai,Manual,Gray,Full,1,Yes,623871,Москва
1996,29.22,1800,Petrol,2,Toyota,Automatic,Silver,Full,1,Yes,448188,Дальний Восток
2005,19.86,2500,Petrol,4,BMW,Manual,Silver,Partial,0,No,632549,Урал
2015,14.1,3000,Petrol,3,Hyundai,Manual,Black,Full,0,Yes,679777,СПб
2004,16.94,5000,Diesel,3,Chevrolet,Manual,White,Unknown,1,No,1026409,Дальний Восток
2013,27.91,1800,Petrol,4,Hyundai,Automatic,Gray,Full,0,Yes,582463,СПб
2007,20.95,2000,Petrol,4,Kia,Manual,Gray,Partial,2,No,438004,Юг
2003,12.88,1800,Diesel,3,Toyota,Manual,Black,Unknown,0,Yes,472878,Сибирь
2023,16.58,2500,Diesel,1,Kia,Automatic,Red,Partial,1,Yes,1063225,Юг
2014,21.07,2500,Electric,1,Volkswagen,Automatic,White,Full,1,Yes,1327284,Сибирь
2023,13.58,2500,Petrol,3,Honda,Manual,Red,Full,1,Yes,696838,Москва
2015,17.63,1200,Diesel,2,BMW,Manual,Black,Full,1,Yes,724833,Юг
2007,23.43,1500,Electric,4,Chevrolet,Automatic,Black,Full,0,Yes,1040795,Москва
1997,16.11,5000,Petrol,2,Ford,Automatic,Gray,Partial,0,No,799820,Юг
1997,24.33,1800,Electric,4,Ford,Manual,Blue,Full,0,Yes,582190,Юг
2006,10.58,1800,Petrol,4,Chevrolet,Automatic,Gray,Partial,1,Yes,457597,Сибирь
2002,26.7,5000,Diesel,5,Kia,Automatic,Black,Unknown,0,Yes,1083000,Дальний Восток
2000,22.03,2000,Petrol,5,Chevrolet,Automatic,White,Full,0,Yes,404658,Москва
2006,14.1,1000,Petrol,5,Honda,Manual,Black,Full,0,Yes,109291,Москва
2002,27.72,1000,Diesel,1,Ford,Automatic,White,Unknown,1,No,633508,Москва
1996,14.44,1800,Petrol,3,Tesla,Automatic,Red,Unknown,0,Yes,434040,Москва
2021,16.91,1500,Diesel,4,Ford,Manual,Black,Full,2,Yes,602505,Урал
1995,14.12,3000,Petrol,2,Chevrolet,Automatic,Red,Partial,0,No,375346,Москва
2019,26.4,1500,Diesel,5,Honda,Automatic,White,Full,2,No,707928,Юг
2016,13.94,2000,Diesel,3,Chevrolet,Automatic,Silver,Unknown,0,Yes,867747,Дальний Восток
2018,12.34,5000,Diesel,4,Toyota,Automatic,Gray,Full,0,Yes,942486,Дальний Восток
2000,14.98,1000,Petrol,5,Honda,Automatic,White,Full,0,Yes,276992,Урал
2017,20.95,5000,Petrol,4,Tesla,Manual,Silver,Full,0,Yes,1123930,Сибирь
2010,8.66,3000,Petrol,1,Volkswagen,Manual,White,Full,2,Yes,616089,СПб
1996,14.37,3000,Petrol,5,Toyota,Automatic,Blue,Partial,0,Yes,513548,СПб
2021,24.37,2000,Diesel,3,Tesla,Manual,Black,Partial,0,Yes,924058,Урал
2003,11.99,800,Petrol,4,Honda,Manual,Silver,Full,0,No,337177,Юг
2010,19.86,2000,Petrol,5,Ford,Automatic,Blue,Partial,1,Yes,437970,Москва
1995,15.51,3000,Diesel,5,Ford,Manual,Gray,Partial,0,No,387290,Юг
2016,32.46,800,Diesel,5,Volkswagen,Manual,Silver,Full,1,Yes,579958,СПб
2008,14.38,5000,Petrol,5,Tesla,Manual,Black,Partial,0,Yes,911518,Сибирь
2023,22.88,2500,Diesel,3,BMW,Manual,White,Unknown,0,Yes,880786,Урал
1997,18.69,1800,Petrol,2,Tesla,Automatic,White,Partial,2,Yes,485838,СПб
2002,15.19,2500,Diesel,1,Tesla,Automatic,Red,Full,0,No,700351,СПб
1995,15.02,1500,Petrol,2,Kia,Automatic,Gray,Unknown,1,No,332965,Сибирь
2013,18.82,4000,Diesel,3,BMW,Manual,Red,Partial,1,Yes,1124430,Москва
2019,16.74,2500,Diesel,2,Toyota,Manual,Silver,Partial,0,Yes,894475,Сибирь
2013,21.38,2000,Petrol,3,Kia,Manual,White,Full,0,Yes,779938,Сибирь
2000,17.61,4000,Petrol,2,Volkswagen,Manual,Gray,Unknown,1,Yes,728529,Урал
2002,8.83,4000,Petrol,2,Ford,Automatic,White,Full,0,No,754281,Дальний Восток
2009,19.7,3000,Petrol,2,Toyota,Manual,White,Full,2,Yes,775637,Сибирь
